jobs,lock,runtime_ns
6,backoff-64-64,80683687
6,backoff-64-64,80154508
6,backoff-64-64,80141698
6,backoff-64-64,79895772
6,backoff-64-64,80342266
6,backoff-64-64,80889954
6,backoff-64-64,80000390
6,backoff-64-64,80304433
6,backoff-64-64,80962147
6,backoff-64-64,80684086
6,backoff-64-64,81061898
6,backoff-64-64,80672583
6,backoff-64-64,79526210
6,backoff-64-64,80645224
6,backoff-64-64,80971335
6,backoff-64-64,80160793
6,backoff-64-64,79869512
6,backoff-64-64,80150630
6,backoff-64-64,79533970
6,backoff-64-64,80954767
6,backoff-64-64,81176098
6,backoff-64-64,80531359
6,backoff-64-64,80826441
6,backoff-64-64,80465807
6,backoff-64-64,79881126
6,backoff-64-64,80717706
6,backoff-64-64,79927303
6,backoff-64-64,80808952
6,backoff-64-64,80480411
6,backoff-64-64,80328624
6,backoff-64-64,80372410
6,backoff-64-64,80281076
6,backoff-64-64,81024098
6,backoff-64-64,80489467
6,backoff-64-64,80066746
6,backoff-64-64,81473162
6,backoff-64-64,80924493
6,backoff-64-64,81222399
6,backoff-64-64,81008774
6,backoff-64-64,80661450
6,backoff-64-64,80569007
6,backoff-64-64,80601992
6,backoff-64-64,80269701
6,backoff-64-64,79980368
6,backoff-64-64,79999511
6,backoff-64-64,80057338
6,backoff-64-64,80030444
6,backoff-64-64,80806612
6,backoff-64-64,80084491
6,backoff-64-64,80323574
8,backoff-64-64,138467713
8,backoff-64-64,140123297
8,backoff-64-64,143775971
8,backoff-64-64,138739614
8,backoff-64-64,139617369
8,backoff-64-64,141655181
8,backoff-64-64,143671906
8,backoff-64-64,138726400
8,backoff-64-64,137999057
8,backoff-64-64,137996334
8,backoff-64-64,135931338
8,backoff-64-64,136624435
8,backoff-64-64,141206560
8,backoff-64-64,135675354
8,backoff-64-64,143381498
8,backoff-64-64,137995527
8,backoff-64-64,138263594
8,backoff-64-64,138727063
8,backoff-64-64,141687021
8,backoff-64-64,138527529
8,backoff-64-64,138698015
8,backoff-64-64,136784323
8,backoff-64-64,139464298
8,backoff-64-64,140468338
8,backoff-64-64,140183924
8,backoff-64-64,141241487
8,backoff-64-64,138084815
8,backoff-64-64,139671239
8,backoff-64-64,143521151
8,backoff-64-64,138881586
8,backoff-64-64,140475345
8,backoff-64-64,141335316
8,backoff-64-64,138218183
8,backoff-64-64,137117370
8,backoff-64-64,137271848
8,backoff-64-64,139394506
8,backoff-64-64,138486761
8,backoff-64-64,141477990
8,backoff-64-64,139915746
8,backoff-64-64,139412238
8,backoff-64-64,137586081
8,backoff-64-64,142182629
8,backoff-64-64,140275558
8,backoff-64-64,139803138
8,backoff-64-64,138552386
8,backoff-64-64,140109056
8,backoff-64-64,138482827
8,backoff-64-64,139823548
8,backoff-64-64,140342677
8,backoff-64-64,140641610
10,backoff-64-64,155346708
10,backoff-64-64,159423891
10,backoff-64-64,154879279
10,backoff-64-64,159407465
10,backoff-64-64,156384964
10,backoff-64-64,161253814
10,backoff-64-64,157459042
10,backoff-64-64,154462286
10,backoff-64-64,158901340
10,backoff-64-64,155272487
10,backoff-64-64,159144796
10,backoff-64-64,154841466
10,backoff-64-64,158587173
10,backoff-64-64,156160255
10,backoff-64-64,160809076
10,backoff-64-64,157391279
10,backoff-64-64,158884298
10,backoff-64-64,159857465
10,backoff-64-64,156692862
10,backoff-64-64,160659434
10,backoff-64-64,158746013
10,backoff-64-64,154447847
10,backoff-64-64,156112680
10,backoff-64-64,156417005
10,backoff-64-64,159742723
10,backoff-64-64,158117675
10,backoff-64-64,158687016
10,backoff-64-64,154284106
10,backoff-64-64,157776107
10,backoff-64-64,155070600
10,backoff-64-64,156241969
10,backoff-64-64,154095026
10,backoff-64-64,155589172
10,backoff-64-64,157792932
10,backoff-64-64,155299137
10,backoff-64-64,160274921
10,backoff-64-64,159672985
10,backoff-64-64,159258360
10,backoff-64-64,155206841
10,backoff-64-64,157642177
10,backoff-64-64,156100913
10,backoff-64-64,157196491
10,backoff-64-64,158915975
10,backoff-64-64,159219651
10,backoff-64-64,156468844
10,backoff-64-64,161172706
10,backoff-64-64,155308604
10,backoff-64-64,160301050
10,backoff-64-64,167107714
10,backoff-64-64,167578874
1,backoff-64-512,1446307
1,backoff-64-512,1510232
1,backoff-64-512,1435912
1,backoff-64-512,1484509
1,backoff-64-512,1437387
1,backoff-64-512,1508111
1,backoff-64-512,1465918
1,backoff-64-512,1523172
1,backoff-64-512,1462405
1,backoff-64-512,1521743
1,backoff-64-512,1453145
1,backoff-64-512,1480219
1,backoff-64-512,1473561
1,backoff-64-512,1479278
1,backoff-64-512,1432365
1,backoff-64-512,1435624
1,backoff-64-512,1487624
1,backoff-64-512,1446827
1,backoff-64-512,1451471
1,backoff-64-512,1449264
1,backoff-64-512,1411493
1,backoff-64-512,1452800
1,backoff-64-512,1433895
1,backoff-64-512,1473045
1,backoff-64-512,1414501
1,backoff-64-512,1412795
1,backoff-64-512,1470825
1,backoff-64-512,1482768
1,backoff-64-512,1464587
1,backoff-64-512,1530047
1,backoff-64-512,1465750
1,backoff-64-512,1482816
1,backoff-64-512,1484690
1,backoff-64-512,1487419
1,backoff-64-512,1441854
1,backoff-64-512,1452355
1,backoff-64-512,1446925
1,backoff-64-512,1442225
1,backoff-64-512,1444516
1,backoff-64-512,1443684
1,backoff-64-512,1454802
1,backoff-64-512,1483052
1,backoff-64-512,1554425
1,backoff-64-512,1545484
1,backoff-64-512,1555308
1,backoff-64-512,1556715
1,backoff-64-512,1558683
1,backoff-64-512,1578851
1,backoff-64-512,1669601
1,backoff-64-512,1670963
2,backoff-64-512,13079061
2,backoff-64-512,15649537
2,backoff-64-512,19925444
2,backoff-64-512,21920180
2,backoff-64-512,21577995
2,backoff-64-512,22014309
2,backoff-64-512,18607393
2,backoff-64-512,14706778
2,backoff-64-512,11478095
2,backoff-64-512,10354016
2,backoff-64-512,10161708
2,backoff-64-512,10456080
2,backoff-64-512,10059773
2,backoff-64-512,10225213
2,backoff-64-512,11397948
2,backoff-64-512,10306692
2,backoff-64-512,10113514
2,backoff-64-512,10479063
2,backoff-64-512,9907831
2,backoff-64-512,10532296
2,backoff-64-512,10573455
2,backoff-64-512,10173498
2,backoff-64-512,9768815
2,backoff-64-512,10200839
2,backoff-64-512,9887894
2,backoff-64-512,10193805
2,backoff-64-512,10328699
2,backoff-64-512,11152389
2,backoff-64-512,10220752
2,backoff-64-512,9728054
2,backoff-64-512,10842274
2,backoff-64-512,9728244
2,backoff-64-512,10094023
2,backoff-64-512,10395028
2,backoff-64-512,10101416
2,backoff-64-512,10351838
2,backoff-64-512,10253646
2,backoff-64-512,10458822
2,backoff-64-512,10283157
2,backoff-64-512,9599028
2,backoff-64-512,10068134
2,backoff-64-512,10457835
2,backoff-64-512,10150342
2,backoff-64-512,9879215
2,backoff-64-512,10396323
2,backoff-64-512,10631739
2,backoff-64-512,10123883
2,backoff-64-512,11046285
2,backoff-64-512,10200429
2,backoff-64-512,11113772
4,backoff-64-512,49774764
4,backoff-64-512,47673872
4,backoff-64-512,48349023
4,backoff-64-512,49086110
4,backoff-64-512,48364796
4,backoff-64-512,48257181
4,backoff-64-512,49329283
4,backoff-64-512,48913985
4,backoff-64-512,49314113
4,backoff-64-512,47659221
4,backoff-64-512,48975100
4,backoff-64-512,48071459
4,backoff-64-512,49141609
4,backoff-64-512,47652108
4,backoff-64-512,48537178
4,backoff-64-512,48242700
4,backoff-64-512,48461971
4,backoff-64-512,49756858
4,backoff-64-512,48492836
4,backoff-64-512,49612140
4,backoff-64-512,48511362
4,backoff-64-512,49376402
4,backoff-64-512,48205769
4,backoff-64-512,49286900
4,backoff-64-512,48585620
4,backoff-64-512,49122163
4,backoff-64-512,48318009
4,backoff-64-512,48885520
4,backoff-64-512,48393800
4,backoff-64-512,49396238
4,backoff-64-512,47779925
4,backoff-64-512,48362977
4,backoff-64-512,48302095
4,backoff-64-512,49780178
4,backoff-64-512,52938068
4,backoff-64-512,53138837
4,backoff-64-512,48270182
4,backoff-64-512,49184397
4,backoff-64-512,48472070
4,backoff-64-512,47994107
4,backoff-64-512,48513729
4,backoff-64-512,49467273
4,backoff-64-512,48464991
4,backoff-64-512,49823157
4,backoff-64-512,48007385
4,backoff-64-512,49140363
4,backoff-64-512,48512800
4,backoff-64-512,48647235
4,backoff-64-512,48137410
4,backoff-64-512,49764546
6,backoff-64-512,105061391
6,backoff-64-512,81131575
6,backoff-64-512,81368653
6,backoff-64-512,81224674
6,backoff-64-512,81906687
6,backoff-64-512,81560645
6,backoff-64-512,81260080
6,backoff-64-512,80940449
6,backoff-64-512,81349023
6,backoff-64-512,80721655
6,backoff-64-512,81252829
6,backoff-64-512,81199007
6,backoff-64-512,81257790
6,backoff-64-512,81188309
6,backoff-64-512,81243237
6,backoff-64-512,81006922
6,backoff-64-512,81150197
6,backoff-64-512,81638469
6,backoff-64-512,80785338
6,backoff-64-512,81811550
6,backoff-64-512,81489895
6,backoff-64-512,81555098
6,backoff-64-512,81156543
6,backoff-64-512,81412695
6,backoff-64-512,81771514
6,backoff-64-512,81422801
6,backoff-64-512,81652349
6,backoff-64-512,81707359
6,backoff-64-512,80753731
6,backoff-64-512,81358803
6,backoff-64-512,81326036
6,backoff-64-512,81755468
6,backoff-64-512,81661808
6,backoff-64-512,81796385
6,backoff-64-512,81850782
6,backoff-64-512,81598221
6,backoff-64-512,81361279
6,backoff-64-512,81347265
6,backoff-64-512,81385174
6,backoff-64-512,81654188
6,backoff-64-512,81616131
6,backoff-64-512,81600112
6,backoff-64-512,81791126
6,backoff-64-512,81802353
6,backoff-64-512,81423044
6,backoff-64-512,81942706
6,backoff-64-512,81355956
6,backoff-64-512,81468936
6,backoff-64-512,81711498
6,backoff-64-512,81996407
8,backoff-64-512,114063372
8,backoff-64-512,123095054
8,backoff-64-512,123062494
8,backoff-64-512,122942715
8,backoff-64-512,122601650
8,backoff-64-512,123254769
8,backoff-64-512,123267710
8,backoff-64-512,122816661
8,backoff-64-512,122239161
8,backoff-64-512,122267961
8,backoff-64-512,122003037
8,backoff-64-512,123193591
8,backoff-64-512,123333870
8,backoff-64-512,121152253
8,backoff-64-512,120265805
8,backoff-64-512,116061582
8,backoff-64-512,117865887
8,backoff-64-512,118846803
8,backoff-64-512,118108837
8,backoff-64-512,118045694
8,backoff-64-512,117277070
8,backoff-64-512,121028330
8,backoff-64-512,115455837
8,backoff-64-512,119767928
8,backoff-64-512,122771635
8,backoff-64-512,119643639
8,backoff-64-512,122005877
8,backoff-64-512,117671115
8,backoff-64-512,120861673
8,backoff-64-512,123298082
8,backoff-64-512,118530373
8,backoff-64-512,122962988
8,backoff-64-512,119807530
8,backoff-64-512,117072128
8,backoff-64-512,120505894
8,backoff-64-512,121787190
8,backoff-64-512,120213710
8,backoff-64-512,122596403
8,backoff-64-512,119868966
8,backoff-64-512,116422144
8,backoff-64-512,123654711
8,backoff-64-512,119911906
8,backoff-64-512,115982203
8,backoff-64-512,117299075
8,backoff-64-512,117858020
8,backoff-64-512,118196407
8,backoff-64-512,121828654
8,backoff-64-512,122876327
8,backoff-64-512,116931243
8,backoff-64-512,118339890
10,backoff-64-512,157914615
10,backoff-64-512,158727904
10,backoff-64-512,153808723
10,backoff-64-512,164370142
10,backoff-64-512,155165154
10,backoff-64-512,156815280
10,backoff-64-512,155224455
10,backoff-64-512,157266301
10,backoff-64-512,157045956
10,backoff-64-512,163811511
10,backoff-64-512,155324300
10,backoff-64-512,162709370
10,backoff-64-512,160803647
10,backoff-64-512,162220509
10,backoff-64-512,157149900
10,backoff-64-512,162577456
10,backoff-64-512,153731923
10,backoff-64-512,162077578
10,backoff-64-512,153654019
10,backoff-64-512,157184910
10,backoff-64-512,159638706
10,backoff-64-512,162056330
10,backoff-64-512,153424066
10,backoff-64-512,161351074
10,backoff-64-512,154269658
10,backoff-64-512,162502602
10,backoff-64-512,161925817
10,backoff-64-512,156731622
10,backoff-64-512,160720309
10,backoff-64-512,159178875
10,backoff-64-512,157099020
10,backoff-64-512,162083650
10,backoff-64-512,157558978
10,backoff-64-512,155630091
10,backoff-64-512,153018691
10,backoff-64-512,162003088
10,backoff-64-512,154805661
10,backoff-64-512,154743892
10,backoff-64-512,162097065
10,backoff-64-512,157306779
10,backoff-64-512,161505624
10,backoff-64-512,159362319
10,backoff-64-512,156866789
10,backoff-64-512,162239013
10,backoff-64-512,156942585
10,backoff-64-512,163176727
10,backoff-64-512,161651043
10,backoff-64-512,168069211
10,backoff-64-512,164624570
10,backoff-64-512,161793330
1,backoff-64-4096,5213656
1,backoff-64-4096,5096885
1,backoff-64-4096,5077675
1,backoff-64-4096,5085604
1,backoff-64-4096,5073850
1,backoff-64-4096,5089519
1,backoff-64-4096,5078438
1,backoff-64-4096,5102963
1,backoff-64-4096,5069681
1,backoff-64-4096,5167037
1,backoff-64-4096,5122817
1,backoff-64-4096,5098912
1,backoff-64-4096,5121678
1,backoff-64-4096,5083965
1,backoff-64-4096,5114002
1,backoff-64-4096,5090768
1,backoff-64-4096,5826621
1,backoff-64-4096,6843089
1,backoff-64-4096,7633175
1,backoff-64-4096,7575028
1,backoff-64-4096,7644337
1,backoff-64-4096,7570378
1,backoff-64-4096,7617032
1,backoff-64-4096,7583327
1,backoff-64-4096,7634010
1,backoff-64-4096,7593471
1,backoff-64-4096,8085533
1,backoff-64-4096,7482290
1,backoff-64-4096,5025930
1,backoff-64-4096,5073008
1,backoff-64-4096,5087004
1,backoff-64-4096,5084207
1,backoff-64-4096,5091122
1,backoff-64-4096,5082241
1,backoff-64-4096,5086761
1,backoff-64-4096,5073135
1,backoff-64-4096,5072472
1,backoff-64-4096,5072400
1,backoff-64-4096,5109908
1,backoff-64-4096,5054624
1,backoff-64-4096,5122513
1,backoff-64-4096,5144796
1,backoff-64-4096,5106893
1,backoff-64-4096,5112763
1,backoff-64-4096,5074088
1,backoff-64-4096,5072900
1,backoff-64-4096,5101987
1,backoff-64-4096,5113148
1,backoff-64-4096,5096902
1,backoff-64-4096,5124910
2,backoff-64-4096,29210812
2,backoff-64-4096,11654594
2,backoff-64-4096,7804403
2,backoff-64-4096,7415492
2,backoff-64-4096,6326945
2,backoff-64-4096,6738322
2,backoff-64-4096,5953232
2,backoff-64-4096,6709980
2,backoff-64-4096,6177767
2,backoff-64-4096,6852763
2,backoff-64-4096,6122133
2,backoff-64-4096,6785892
2,backoff-64-4096,6181898
2,backoff-64-4096,6725531
2,backoff-64-4096,5920287
2,backoff-64-4096,6801874
2,backoff-64-4096,6178993
2,backoff-64-4096,6653896
2,backoff-64-4096,5586926
2,backoff-64-4096,5858501
2,backoff-64-4096,5963952
2,backoff-64-4096,5958376
2,backoff-64-4096,6958967
2,backoff-64-4096,5850437
2,backoff-64-4096,6635813
2,backoff-64-4096,7133779
2,backoff-64-4096,6240373
2,backoff-64-4096,6712307
2,backoff-64-4096,5865301
2,backoff-64-4096,6601837
2,backoff-64-4096,6096432
2,backoff-64-4096,6954878
2,backoff-64-4096,5713617
2,backoff-64-4096,6703856
2,backoff-64-4096,5828376
2,backoff-64-4096,6767027
2,backoff-64-4096,6087016
2,backoff-64-4096,5907090
2,backoff-64-4096,6810612
2,backoff-64-4096,6198171
2,backoff-64-4096,6737627
2,backoff-64-4096,5801100
2,backoff-64-4096,6953178
2,backoff-64-4096,5872212
2,backoff-64-4096,6563127
2,backoff-64-4096,6288802
2,backoff-64-4096,6980473
2,backoff-64-4096,6027237
2,backoff-64-4096,6990274
2,backoff-64-4096,6098956
4,backoff-64-4096,24081667
4,backoff-64-4096,24446918
4,backoff-64-4096,23338671
4,backoff-64-4096,24307733
4,backoff-64-4096,24409851
4,backoff-64-4096,24256670
4,backoff-64-4096,24271995
4,backoff-64-4096,24256888
4,backoff-64-4096,24161107
4,backoff-64-4096,24246705
4,backoff-64-4096,23925607
4,backoff-64-4096,24111857
4,backoff-64-4096,24518603
4,backoff-64-4096,23118352
4,backoff-64-4096,24385409
4,backoff-64-4096,23839014
4,backoff-64-4096,24836932
4,backoff-64-4096,24287689
4,backoff-64-4096,24339612
4,backoff-64-4096,23437829
4,backoff-64-4096,24310113
4,backoff-64-4096,23251436
4,backoff-64-4096,24270528
4,backoff-64-4096,24017483
4,backoff-64-4096,24293567
4,backoff-64-4096,23755516
4,backoff-64-4096,24133371
4,backoff-64-4096,23556172
4,backoff-64-4096,24022722
4,backoff-64-4096,23809945
4,backoff-64-4096,24485081
4,backoff-64-4096,23815156
4,backoff-64-4096,24408082
4,backoff-64-4096,23413506
4,backoff-64-4096,24403876
4,backoff-64-4096,24057573
4,backoff-64-4096,24385201
4,backoff-64-4096,24269917
4,backoff-64-4096,24384556
4,backoff-64-4096,24297777
4,backoff-64-4096,24111569
4,backoff-64-4096,23612043
4,backoff-64-4096,24845750
4,backoff-64-4096,24132055
4,backoff-64-4096,24516638
4,backoff-64-4096,23843041
4,backoff-64-4096,24182031
4,backoff-64-4096,23352830
4,backoff-64-4096,24506711
4,backoff-64-4096,23472635
6,backoff-64-4096,55244237
6,backoff-64-4096,55465468
6,backoff-64-4096,54680917
6,backoff-64-4096,55038129
6,backoff-64-4096,55269076
6,backoff-64-4096,55604596
6,backoff-64-4096,55262896
6,backoff-64-4096,54254322
6,backoff-64-4096,53891396
6,backoff-64-4096,54011551
6,backoff-64-4096,55854792
6,backoff-64-4096,54418391
6,backoff-64-4096,55753579
6,backoff-64-4096,54751005
6,backoff-64-4096,55079342
6,backoff-64-4096,55560774
6,backoff-64-4096,54294984
6,backoff-64-4096,54779034
6,backoff-64-4096,54913907
6,backoff-64-4096,55171842
6,backoff-64-4096,55858525
6,backoff-64-4096,54373582
6,backoff-64-4096,55437591
6,backoff-64-4096,54434569
6,backoff-64-4096,53949926
6,backoff-64-4096,54489423
6,backoff-64-4096,54671415
6,backoff-64-4096,53950111
6,backoff-64-4096,54871241
6,backoff-64-4096,54638602
6,backoff-64-4096,55190283
6,backoff-64-4096,55169673
6,backoff-64-4096,54919875
6,backoff-64-4096,54406944
6,backoff-64-4096,55221872
6,backoff-64-4096,54551383
6,backoff-64-4096,54927133
6,backoff-64-4096,54709973
6,backoff-64-4096,55267876
6,backoff-64-4096,54707253
6,backoff-64-4096,55291076
6,backoff-64-4096,54613666
6,backoff-64-4096,55443514
6,backoff-64-4096,54545736
6,backoff-64-4096,54148967
6,backoff-64-4096,55127331
6,backoff-64-4096,54238925
6,backoff-64-4096,55065045
6,backoff-64-4096,54840008
6,backoff-64-4096,53906846
8,backoff-64-4096,79276068
8,backoff-64-4096,78967531
8,backoff-64-4096,78101583
8,backoff-64-4096,83236708
8,backoff-64-4096,79521728
8,backoff-64-4096,79523617
8,backoff-64-4096,84422962
8,backoff-64-4096,76245145
8,backoff-64-4096,83833012
8,backoff-64-4096,80719610
8,backoff-64-4096,74479302
8,backoff-64-4096,78278318
8,backoff-64-4096,79268711
8,backoff-64-4096,78493641
8,backoff-64-4096,78498371
8,backoff-64-4096,82214210
8,backoff-64-4096,79193461
8,backoff-64-4096,78476121
8,backoff-64-4096,79831109
8,backoff-64-4096,82004734
8,backoff-64-4096,75399816
8,backoff-64-4096,78441282
8,backoff-64-4096,78974924
8,backoff-64-4096,79347014
8,backoff-64-4096,73468017
8,backoff-64-4096,80533761
8,backoff-64-4096,79194592
8,backoff-64-4096,78818851
8,backoff-64-4096,79328276
8,backoff-64-4096,80309306
8,backoff-64-4096,79539848
8,backoff-64-4096,79046663
8,backoff-64-4096,81492258
8,backoff-64-4096,82679698
8,backoff-64-4096,74963071
8,backoff-64-4096,84112548
8,backoff-64-4096,82186412
8,backoff-64-4096,79899056
8,backoff-64-4096,74119454
8,backoff-64-4096,84052909
8,backoff-64-4096,75844085
8,backoff-64-4096,81359111
8,backoff-64-4096,79481426
8,backoff-64-4096,79610225
8,backoff-64-4096,76821468
8,backoff-64-4096,82357971
8,backoff-64-4096,75465652
8,backoff-64-4096,82879682
8,backoff-64-4096,82972617
8,backoff-64-4096,74351652
10,backoff-64-4096,105694179
10,backoff-64-4096,111465548
10,backoff-64-4096,110016861
10,backoff-64-4096,110502027
10,backoff-64-4096,105066406
10,backoff-64-4096,112534527
10,backoff-64-4096,112752553
10,backoff-64-4096,109877865
10,backoff-64-4096,105778124
10,backoff-64-4096,111357415
10,backoff-64-4096,106336038
10,backoff-64-4096,111280638
10,backoff-64-4096,109341264
10,backoff-64-4096,105358168
10,backoff-64-4096,107648814
10,backoff-64-4096,112560781
10,backoff-64-4096,112327799
10,backoff-64-4096,105409336
10,backoff-64-4096,105314271
10,backoff-64-4096,109260738
10,backoff-64-4096,106705676
10,backoff-64-4096,110678836
10,backoff-64-4096,109090858
10,backoff-64-4096,108766459
10,backoff-64-4096,107010768
10,backoff-64-4096,109394574
10,backoff-64-4096,105298089
10,backoff-64-4096,115108436
10,backoff-64-4096,108493187
10,backoff-64-4096,106237445
10,backoff-64-4096,111974969
10,backoff-64-4096,108929770
10,backoff-64-4096,106644826
10,backoff-64-4096,109815288
10,backoff-64-4096,105548496
10,backoff-64-4096,110259114
10,backoff-64-4096,106542266
10,backoff-64-4096,105872886
10,backoff-64-4096,111474544
10,backoff-64-4096,104262355
10,backoff-64-4096,112611461
10,backoff-64-4096,108717510
10,backoff-64-4096,108582356
10,backoff-64-4096,106682607
10,backoff-64-4096,109235820
10,backoff-64-4096,107015875
10,backoff-64-4096,110196622
10,backoff-64-4096,105699244
10,backoff-64-4096,110041390
10,backoff-64-4096,107195843
